timestamp,agent,agent_ip,rule_id,rule_level,rule_groups,event_desc,decoder,location,syscheck_event,syscheck_path,syscheck_size,syscheck_sha256,syscheck_uname,syscheck_mtime,data_file,data_title,event_type,app_proto,proto,src_ip,src_port,dst_ip,dst_port,alert_severity,alert_signature,alert_category,bytes_toserver,bytes_toclient,pkts_toserver,pkts_toclient,bytes,length,full_log,hour,day_of_week,minute,is_night,is_weekend,is_business_hours,is_well_known_port,is_registered_port,is_dynamic_port,port_range,is_ephemeral_src,log_bytes,packet_size_category,log_length,total_packets,packet_ratio,is_internal_src,is_internal_dst,is_internal_communication,is_syscheck_event,is_file_added,is_file_modified,is_file_deleted,syscheck_path_length,is_system_path,is_user_path,is_high_severity_alert,has_alert_category,alert_signature_length,has_alert_signature,is_alert_event,is_flow_event,has_app_proto,is_http_proto,is_ssl_proto,event_desc_length,event_word_count,danger_keyword_count,is_auth_event,is_fim_event,severity_category,is_critical,is_high,is_medium,time_delta,events_in_window,avg_event_frequency,is_burst,event_velocity,agent_event_count,is_rare_agent,src_ip_count,is_rare_src_ip,agent_avg_rule_level,rule_level_deviation,agent_code,proto_code,event_desc_code,decoder_code,location_code,syscheck_event_code,syscheck_path_code,alert_signature_code,alert_category_code,event_type_code,app_proto_code,data_file_code,data_title_code,port_range_code,severity_category_code,packet_size_category_code,anomaly_label,anomaly_score,anomaly_votes,iforest_vote,lof_vote,svm_vote
2025-10-21 12:39:21.613000+00:00,pfsense.home.arpa,0.0,86601,3,"ids, suricata",suricata: alert - suricata stream fin1 fin with wrong seq,json,/var/log/suricata/suricata_em044793/eve.json,nan,nan,0.0,,,,nan,nan,alert,nan,tcp,192.203.230.10,53.0,192.168.180.129,30520.0,3.0,suricata stream fin1 fin with wrong seq,generic protocol command decode,74.0,720.0,1.0,12.0,74720.0,0.0,,12,1,39,0,0,1,0,1,0,registered,0,11.221516456110812,nan,0.0,13.0,0.07692307692307693,0,1,0,0,0,0,0,3,0,0,1,1,39,1,1,0,0,0,0,57,10,0,0,0,info,0,0,0,1.044,38,3.8,0,1.0,300,0,20.0,0,3.3933333333333335,0.39333333333333353,0,2,314,2,2,3,59,11,1,0,2,1,1,1,0,2,1,-0.04763978681957778,0,1,1,1
2025-10-21 12:39:23.669000+00:00,pfsense.home.arpa,0.0,86601,3,"ids, suricata",suricata: alert - suricata stream fin1 fin with wrong seq,json,/var/log/suricata/suricata_em044793/eve.json,nan,nan,0.0,,,,nan,nan,alert,nan,tcp,192.203.230.10,53.0,192.168.180.129,30520.0,3.0,suricata stream fin1 fin with wrong seq,generic protocol command decode,74.0,780.0,1.0,13.0,74780.0,0.0,,12,1,39,0,0,1,0,1,0,registered,0,11.2223191210012,nan,0.0,14.0,0.07142857142857142,0,1,0,0,0,0,0,3,0,0,1,1,39,1,1,0,0,0,0,57,10,0,0,0,info,0,0,0,2.056,39,3.9,0,1.0,300,0,20.0,0,3.3933333333333335,0.39333333333333353,0,2,314,2,2,3,59,11,1,0,2,1,1,1,0,2,1,-0.06028999221715292,0,1,1,1
2025-10-21 12:39:27.688000+00:00,pfsense.home.arpa,0.0,86601,3,"ids, suricata",suricata: alert - suricata stream fin1 fin with wrong seq,json,/var/log/suricata/suricata_em044793/eve.json,nan,nan,0.0,,,,nan,nan,alert,nan,tcp,192.203.230.10,53.0,192.168.180.129,30520.0,3.0,suricata stream fin1 fin with wrong seq,generic protocol command decode,74.0,840.0,1.0,14.0,74840.0,0.0,,12,1,39,0,0,1,0,1,0,registered,0,11.223121142137346,nan,0.0,15.0,0.06666666666666667,0,1,0,0,0,0,0,3,0,0,1,1,39,1,1,0,0,0,0,57,10,0,0,0,info,0,0,0,4.019,40,4.0,0,1.0,300,0,20.0,0,3.3933333333333335,0.39333333333333353,0,2,314,2,2,3,59,11,1,0,2,1,1,1,0,2,1,-0.07986500852626925,0,1,1,1
2025-10-21 12:39:28.565000+00:00,pfsense.home.arpa,0.0,86601,3,"ids, suricata",suricata: alert - suricata stream fin1 fin with wrong seq,json,/var/log/suricata/suricata_em044793/eve.json,nan,nan,0.0,,,,nan,nan,alert,nan,tcp,192.58.128.30,53.0,192.168.180.129,17560.0,3.0,suricata stream fin1 fin with wrong seq,generic protocol command decode,74.0,840.0,1.0,14.0,74840.0,0.0,,12,1,39,0,0,1,0,1,0,registered,0,11.223121142137346,nan,0.0,15.0,0.06666666666666667,0,1,0,0,0,0,0,3,0,0,1,1,39,1,1,0,0,0,0,57,10,0,0,0,info,0,0,0,0.877,41,4.1,0,1.0,300,0,20.0,0,3.3933333333333335,0.39333333333333353,0,2,314,2,2,3,59,11,1,0,2,1,1,1,0,2,1,-0.04601116932397472,0,1,1,1
2025-10-21 12:39:35.745000+00:00,pfsense.home.arpa,0.0,86601,3,"ids, suricata",suricata: alert - suricata stream fin1 fin with wrong seq,json,/var/log/suricata/suricata_em044793/eve.json,nan,nan,0.0,,,,nan,nan,alert,nan,tcp,192.203.230.10,53.0,192.168.180.129,30520.0,3.0,suricata stream fin1 fin with wrong seq,generic protocol command decode,74.0,900.0,1.0,15.0,74900.0,0.0,,12,1,39,0,0,1,0,1,0,registered,0,11.223922520551032,nan,0.0,16.0,0.0625,0,1,0,0,0,0,0,3,0,0,1,1,39,1,1,0,0,0,0,57,10,0,0,0,info,0,0,0,7.18,42,4.2,0,1.0,300,0,20.0,0,3.3933333333333335,0.39333333333333353,0,2,314,2,2,3,59,11,1,0,2,1,1,1,0,2,1,-0.11288212379004085,0,1,1,1
2025-10-21 12:39:44.894000+00:00,pfsense.home.arpa,0.0,86601,3,"ids, suricata",suricata: alert - suricata stream fin1 fin with wrong seq,json,/var/log/suricata/suricata_em044793/eve.json,nan,nan,0.0,,,,nan,nan,alert,nan,tcp,192.58.128.30,53.0,192.168.180.129,17560.0,3.0,suricata stream fin1 fin with wrong seq,generic protocol command decode,74.0,900.0,1.0,15.0,74900.0,0.0,,12,1,39,0,0,1,0,1,0,registered,0,11.223922520551032,nan,0.0,16.0,0.0625,0,1,0,0,0,0,0,3,0,0,1,1,39,1,1,0,0,0,0,57,10,0,0,0,info,0,0,0,9.149,43,4.3,0,1.0,300,0,20.0,0,3.3933333333333335,0.39333333333333353,0,2,314,2,2,3,59,11,1,0,2,1,1,1,0,2,1,-0.07785952680326218,0,1,1,1
2025-10-21 12:39:50.971000+00:00,pfsense.home.arpa,0.0,86601,3,"ids, suricata",suricata: alert - suricata stream fin1 fin with wrong seq,json,/var/log/suricata/suricata_em044793/eve.json,nan,nan,0.0,,,,nan,nan,alert,nan,tcp,192.203.230.10,53.0,192.168.180.129,30520.0,3.0,suricata stream fin1 fin with wrong seq,generic protocol command decode,74.0,960.0,1.0,16.0,74960.0,0.0,,12,1,39,0,0,1,0,1,0,registered,0,11.22472325727156,nan,0.0,17.0,0.058823529411764705,0,1,0,0,0,0,0,3,0,0,1,1,39,1,1,0,0,0,0,57,10,0,0,0,info,0,0,0,6.077,44,4.4,0,1.0,300,0,20.0,0,3.3933333333333335,0.39333333333333353,0,2,314,2,2,3,59,11,1,0,2,1,1,1,0,2,1,-0.15534185115928087,0,1,1,1
2025-10-21 12:39:59.071000+00:00,pfsense.home.arpa,0.0,86601,3,"ids, suricata",suricata: alert - suricata stream fin1 fin with wrong seq,json,/var/log/suricata/suricata_em044793/eve.json,nan,nan,0.0,,,,nan,nan,alert,nan,tcp,192.203.230.10,53.0,192.168.180.129,27644.0,3.0,suricata stream fin1 fin with wrong seq,generic protocol command decode,148.0,1140.0,2.0,19.0,1481140.0,0.0,,12,1,39,0,0,1,0,1,0,registered,0,14.208323294660069,nan,0.0,21.0,0.09523809523809523,0,1,0,0,0,0,0,3,0,0,1,1,39,1,1,0,0,0,0,57,10,0,0,0,info,0,0,0,8.1,45,4.5,0,1.0,300,0,20.0,0,3.3933333333333335,0.39333333333333353,0,2,314,2,2,3,59,11,1,0,2,1,1,1,0,2,1,-0.34100256909167204,0,1,1,1
2025-10-21 12:40:17.255000+00:00,pfsense.home.arpa,0.0,86601,3,"ids, suricata",suricata: alert - suricata stream fin1 fin with wrong seq,json,/var/log/suricata/suricata_em044793/eve.json,nan,nan,0.0,,,,nan,nan,alert,nan,tcp,192.58.128.30,53.0,192.168.180.129,17560.0,3.0,suricata stream fin1 fin with wrong seq,generic protocol command decode,74.0,960.0,1.0,16.0,74960.0,0.0,,12,1,40,0,0,1,0,1,0,registered,0,11.22472325727156,nan,0.0,17.0,0.058823529411764705,0,1,0,0,0,0,0,3,0,0,1,1,39,1,1,0,0,0,0,57,10,0,0,0,info,0,0,0,18.184,46,4.6,0,1.0,300,0,20.0,0,3.3933333333333335,0.39333333333333353,0,2,314,2,2,3,59,11,1,0,2,1,1,1,0,2,1,-0.13015733797230156,0,1,1,1
2025-10-21 12:40:23.293000+00:00,pfsense.home.arpa,0.0,86601,3,"ids, suricata",suricata: alert - suricata stream fin1 fin with wrong seq,json,/var/log/suricata/suricata_em044793/eve.json,nan,nan,0.0,,,,nan,nan,alert,nan,tcp,192.203.230.10,53.0,192.168.180.129,30520.0,3.0,suricata stream fin1 fin with wrong seq,generic protocol command decode,74.0,1020.0,1.0,17.0,741020.0,0.0,,12,1,40,0,0,1,0,1,0,registered,0,13.515784243957624,nan,0.0,18.0,0.05555555555555555,0,1,0,0,0,0,0,3,0,0,1,1,39,1,1,0,0,0,0,57,10,0,0,0,info,0,0,0,6.038,47,4.7,0,1.0,300,0,20.0,0,3.3933333333333335,0.39333333333333353,0,2,314,2,2,3,59,11,1,0,2,1,1,1,0,2,1,-0.22777656485529849,0,1,1,1
2025-10-21 15:11:24.779000+00:00,wazuh-server,0.0,5502,3,"pam, syslog",pam: login session closed.,pam,journald,nan,nan,0.0,,,,nan,nan,nan,nan,nan,,0.0,,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,Oct 21 15:11:23 wazuh-server sshd[115470]: pam_unix(sshd:session): session closed for user dangminh,15,1,11,0,0,1,0,0,0,web,0,0.0,tiny,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,26,4,0,1,0,info,0,0,0,9205.416,2,0.2,0,-9.0,905,0,,0,4.478453038674033,1.4784530386740329,1,1,295,6,3,3,59,9,3,1,2,1,1,2,0,3,1,-0.08175147275857479,0,1,1,1
2025-10-21 15:11:24.779000+00:00,wazuh-server,0.0,5502,3,"pam, syslog",pam: login session closed.,pam,journald,nan,nan,0.0,,,,nan,nan,nan,nan,nan,,0.0,,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,Oct 21 15:11:23 wazuh-server sudo[115538]: pam_unix(sudo-i:session): session closed for user root,15,1,11,0,0,1,0,0,0,web,0,0.0,tiny,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,26,4,0,1,0,info,0,0,0,0.0,2,0.2,0,0.0,905,0,,0,4.478453038674033,1.4784530386740329,1,1,295,6,3,3,59,9,3,1,2,1,1,2,0,3,1,-0.0735513315453687,0,1,1,1
2025-10-21 15:14:20.902000+00:00,wazuh-server,0.0,5710,5,"syslog, sshd, authentication_failed, invalid_login",sshd: attempt to login using a non-existent user,sshd,journald,nan,nan,0.0,,,,nan,nan,nan,nan,nan,,0.0,,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,Oct 21 15:14:19 wazuh-server sshd[116073]: Invalid user dangminh0113 from 172.16.158.1 port 44322,15,1,14,0,0,1,0,0,0,web,0,0.0,tiny,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,48,8,0,1,0,low,0,0,0,176.123,3,0.3,0,1.0,905,0,,0,4.478453038674033,0.5215469613259671,1,1,299,9,3,3,59,9,3,1,2,1,1,2,1,3,1,-0.41677606519165417,1,1,-1,1
2025-10-21 15:14:24.903000+00:00,wazuh-server,0.0,5503,5,"pam, syslog, authentication_failed",pam: user login failed.,pam,journald,nan,nan,0.0,,,,nan,nan,nan,nan,nan,,0.0,,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,Oct 21 15:14:24 wazuh-server sshd[116073]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=172.16.158.1,15,1,14,0,0,1,0,0,0,web,0,0.0,tiny,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,23,4,1,1,0,low,0,0,0,4.001,4,0.4,0,1.0,905,0,,0,4.478453038674033,0.5215469613259671,1,1,297,6,3,3,59,9,3,1,2,1,1,2,1,3,1,-0.7295120907209355,1,1,-1,1
2025-10-21 15:14:26.904000+00:00,wazuh-server,0.0,5710,5,"syslog, sshd, authentication_failed, invalid_login",sshd: attempt to login using a non-existent user,sshd,journald,nan,nan,0.0,,,,nan,nan,nan,nan,nan,,0.0,,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,Oct 21 15:14:26 wazuh-server sshd[116073]: Failed password for invalid user dangminh0113 from 172.16.158.1 port 44322 ssh2,15,1,14,0,0,1,0,0,0,web,0,0.0,tiny,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,48,8,0,1,0,low,0,0,0,2.001,5,0.5,0,1.0,905,0,,0,4.478453038674033,0.5215469613259671,1,1,299,9,3,3,59,9,3,1,2,1,1,2,1,3,1,-0.4102187124416716,1,1,-1,1
2025-10-21 15:14:36.906000+00:00,wazuh-server,0.0,5710,5,"syslog, sshd, authentication_failed, invalid_login",sshd: attempt to login using a non-existent user,sshd,journald,nan,nan,0.0,,,,nan,nan,nan,nan,nan,,0.0,,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,Oct 21 15:14:35 wazuh-server sshd[116073]: Failed password for invalid user dangminh0113 from 172.16.158.1 port 44322 ssh2,15,1,14,0,0,1,0,0,0,web,0,0.0,tiny,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,48,8,0,1,0,low,0,0,0,10.002,6,0.6,0,1.0,905,0,,0,4.478453038674033,0.5215469613259671,1,1,299,9,3,3,59,9,3,1,2,1,1,2,1,3,1,-0.40701726221788065,1,1,-1,1
2025-10-21 15:14:48.910000+00:00,wazuh-server,0.0,5715,3,"syslog, sshd, authentication_success",sshd: authentication success.,sshd,journald,nan,nan,0.0,,,,nan,nan,nan,nan,nan,,0.0,,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,Oct 21 15:14:47 wazuh-server sshd[116075]: Accepted password for dangminh from 172.16.158.1 port 54428 ssh2,15,1,14,0,0,1,0,0,0,web,0,0.0,tiny,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,29,3,0,1,0,info,0,0,0,12.004,8,0.8,0,2.0,905,0,,0,4.478453038674033,1.4784530386740329,1,1,301,9,3,3,59,9,3,1,2,1,1,2,0,3,1,-0.1411361510655668,0,1,1,1
2025-10-21 15:14:48.910000+00:00,wazuh-server,0.0,5501,3,"pam, syslog, authentication_success",pam: login session opened.,pam,journald,nan,nan,0.0,,,,nan,nan,nan,nan,nan,,0.0,,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,Oct 21 15:14:47 wazuh-server sshd[116075]: pam_unix(sshd:session): session opened for user dangminh(uid=1000) by dangminh(uid=0),15,1,14,0,0,1,0,0,0,web,0,0.0,tiny,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,26,4,0,1,0,info,0,0,0,0.0,8,0.8,0,0.0,905,0,,0,4.478453038674033,1.4784530386740329,1,1,296,6,3,3,59,9,3,1,2,1,1,2,0,3,1,0.00022505887842605432,0,1,1,1
2025-10-21 15:15:44.924000+00:00,wazuh-server,0.0,5402,3,"syslog, sudo",successful sudo to root executed.,sudo,journald,nan,nan,0.0,,,,nan,nan,nan,nan,nan,,0.0,,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,Oct 21 15:15:43 wazuh-server sudo[116250]: dangminh : TTY=pts/1 ; PWD=/home/dangminh ; USER=root ; COMMAND=/usr/bin/tar -O -xvf wazuh-install-files.tar wazuh-install-files/wazuh-passwords.txt,15,1,15,0,0,1,0,0,0,web,0,0.0,tiny,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,33,5,0,0,0,info,0,0,0,56.014,11,1.1,0,3.0,905,0,,0,4.478453038674033,1.4784530386740329,1,1,303,10,3,3,59,9,3,1,2,1,1,2,0,3,1,0.2264736590829948,0,1,1,1
2025-10-21 15:15:44.924000+00:00,wazuh-server,0.0,5501,3,"pam, syslog, authentication_success",pam: login session opened.,pam,journald,nan,nan,0.0,,,,nan,nan,nan,nan,nan,,0.0,,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,Oct 21 15:15:43 wazuh-server sudo[116250]: pam_unix(sudo:session): session opened for user root(uid=0) by dangminh(uid=1000),15,1,15,0,0,1,0,0,0,web,0,0.0,tiny,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,26,4,0,1,0,info,0,0,0,0.0,11,1.1,0,0.0,905,0,,0,4.478453038674033,1.4784530386740329,1,1,296,6,3,3,59,9,3,1,2,1,1,2,0,3,1,0.013083365160055557,0,1,1,1
2025-10-21 15:15:44.924000+00:00,wazuh-server,0.0,5502,3,"pam, syslog",pam: login session closed.,pam,journald,nan,nan,0.0,,,,nan,nan,nan,nan,nan,,0.0,,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,Oct 21 15:15:43 wazuh-server sudo[116250]: pam_unix(sudo:session): session closed for user root,15,1,15,0,0,1,0,0,0,web,0,0.0,tiny,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,26,4,0,1,0,info,0,0,0,0.0,11,1.1,0,0.0,905,0,,0,4.478453038674033,1.4784530386740329,1,1,295,6,3,3,59,9,3,1,2,1,1,2,0,3,1,0.013707923315887438,0,1,1,1
2025-10-21 15:16:18.931000+00:00,wazuh-server,0.0,5402,3,"syslog, sudo",successful sudo to root executed.,sudo,journald,nan,nan,0.0,,,,nan,nan,nan,nan,nan,,0.0,,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,Oct 21 15:16:18 wazuh-server sudo[116258]: dangminh : TTY=pts/1 ; PWD=/root ; USER=root ; COMMAND=/bin/bash,15,1,16,0,0,1,0,0,0,web,0,0.0,tiny,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,33,5,0,0,0,info,0,0,0,34.007,13,1.3,0,2.0,905,0,,0,4.478453038674033,1.4784530386740329,1,1,303,10,3,3,59,9,3,1,2,1,1,2,0,3,1,0.2565568845718796,0,1,1,1
2025-10-21 15:16:18.931000+00:00,wazuh-server,0.0,5501,3,"pam, syslog, authentication_success",pam: login session opened.,pam,journald,nan,nan,0.0,,,,nan,nan,nan,nan,nan,,0.0,,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,Oct 21 15:16:18 wazuh-server sudo[116258]: pam_unix(sudo-i:session): session opened for user root(uid=0) by dangminh(uid=1000),15,1,16,0,0,1,0,0,0,web,0,0.0,tiny,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,26,4,0,1,0,info,0,0,0,0.0,13,1.3,0,0.0,905,0,,0,4.478453038674033,1.4784530386740329,1,1,296,6,3,3,59,9,3,1,2,1,1,2,0,3,1,0.029629140648712953,0,1,1,1
2025-10-21 15:16:28.933000+00:00,wazuh-server,0.0,5501,3,"pam, syslog, authentication_success",pam: login session opened.,pam,journald,nan,nan,0.0,,,,nan,nan,nan,nan,nan,,0.0,,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,Oct 21 15:16:28 wazuh-server sudo[116271]: pam_unix(sudo:session): session opened for user root(uid=0) by dangminh(uid=0),15,1,16,0,0,1,0,0,0,web,0,0.0,tiny,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,26,4,0,1,0,info,0,0,0,10.002,16,1.6,0,3.0,905,0,,0,4.478453038674033,1.4784530386740329,1,1,296,6,3,3,59,9,3,1,2,1,1,2,0,3,1,-0.006846810727869486,0,1,1,1
2025-10-21 15:16:28.933000+00:00,wazuh-server,0.0,5402,3,"syslog, sudo",successful sudo to root executed.,sudo,journald,nan,nan,0.0,,,,nan,nan,nan,nan,nan,,0.0,,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,Oct 21 15:16:28 wazuh-server sudo[116271]:     root : TTY=pts/2 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/tar -O -xvf wazuh-install-files.tar wazuh-install-files/wazuh-passwords.txt,15,1,16,0,0,1,0,0,0,web,0,0.0,tiny,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,33,5,0,0,0,info,0,0,0,0.0,16,1.6,0,0.0,905,0,,0,4.478453038674033,1.4784530386740329,1,1,303,10,3,3,59,9,3,1,2,1,1,2,0,3,1,0.2809727286371738,0,1,1,1
2025-10-21 15:16:28.933000+00:00,wazuh-server,0.0,5502,3,"pam, syslog",pam: login session closed.,pam,journald,nan,nan,0.0,,,,nan,nan,nan,nan,nan,,0.0,,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,Oct 21 15:16:28 wazuh-server sudo[116271]: pam_unix(sudo:session): session closed for user root,15,1,16,0,0,1,0,0,0,web,0,0.0,tiny,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,26,4,0,1,0,info,0,0,0,0.0,16,1.6,0,0.0,905,0,,0,4.478453038674033,1.4784530386740329,1,1,295,6,3,3,59,9,3,1,2,1,1,2,0,3,1,0.04244964452879022,0,1,1,1
2025-10-21 15:20:32.458000+00:00,pfsense.home.arpa,0.0,86601,3,"ids, suricata",suricata: alert - suricata applayer detect protocol only one direction,json,/var/log/suricata/suricata_em044793/eve.json,nan,nan,0.0,,,,nan,nan,alert,dns,tcp,192.168.180.129,28143.0,199.19.53.1,53.0,3.0,suricata applayer detect protocol only one direction,generic protocol command decode,273.0,188.0,4.0,3.0,273188.0,0.0,,15,1,20,0,0,1,1,0,0,web,0,12.517919142324981,nan,0.0,7.0,0.5714285714285714,1,0,0,0,0,0,0,3,0,0,1,1,52,1,1,0,1,0,0,70,10,0,0,0,info,0,0,0,9609.165,1,0.1,0,-46.0,300,0,44.0,0,3.3933333333333335,0.39333333333333353,0,2,313,2,2,3,59,10,1,0,0,1,1,2,0,2,-1,-0.8945922147176594,2,-1,1,-1
2025-10-21 15:20:32.669000+00:00,pfsense.home.arpa,0.0,86601,3,"ids, suricata",suricata: alert - suricata applayer detect protocol only one direction,json,/var/log/suricata/suricata_em044793/eve.json,nan,nan,0.0,,,,nan,nan,alert,dns,tcp,192.168.180.129,33607.0,199.19.57.1,53.0,3.0,suricata applayer detect protocol only one direction,generic protocol command decode,362.0,248.0,5.0,4.0,362248.0,0.0,,15,1,20,0,0,1,1,0,0,web,1,12.800087099654618,nan,0.0,9.0,0.5555555555555556,1,0,0,0,0,0,0,3,0,0,1,1,52,1,1,0,1,0,0,70,10,0,0,0,info,0,0,0,0.211,2,0.2,0,1.0,300,0,44.0,0,3.3933333333333335,0.39333333333333353,0,2,313,2,2,3,59,10,1,0,0,1,1,2,0,2,1,-0.1325763684357348,1,-1,1,1
2025-10-21 15:20:32.682000+00:00,pfsense.home.arpa,0.0,86601,3,"ids, suricata",suricata: alert - suricata applayer detect protocol only one direction,json,/var/log/suricata/suricata_em044793/eve.json,nan,nan,0.0,,,,nan,nan,alert,dns,tcp,192.168.180.129,6988.0,199.19.56.1,53.0,3.0,suricata applayer detect protocol only one direction,generic protocol command decode,273.0,188.0,4.0,3.0,273188.0,0.0,,15,1,20,0,0,1,1,0,0,web,0,12.517919142324981,nan,0.0,7.0,0.5714285714285714,1,0,0,0,0,0,0,3,0,0,1,1,52,1,1,0,1,0,0,70,10,0,0,0,info,0,0,0,0.013,3,0.3,0,1.0,300,0,44.0,0,3.3933333333333335,0.39333333333333353,0,2,313,2,2,3,59,10,1,0,0,1,1,2,0,2,1,-0.29317295092165746,0,1,1,1
2025-10-21 15:20:32.684000+00:00,pfsense.home.arpa,0.0,86601,3,"ids, suricata",suricata: alert - suricata applayer detect protocol only one direction,json,/var/log/suricata/suricata_em044793/eve.json,nan,nan,0.0,,,,nan,nan,alert,dns,tcp,192.168.180.129,16545.0,199.19.54.1,53.0,3.0,suricata applayer detect protocol only one direction,generic protocol command decode,356.0,248.0,5.0,4.0,356248.0,0.0,,15,1,20,0,0,1,1,0,0,web,0,12.783385203543514,nan,0.0,9.0,0.5555555555555556,1,0,0,0,0,0,0,3,0,0,1,1,52,1,1,0,1,0,0,70,10,0,0,0,info,0,0,0,0.002,4,0.4,0,1.0,300,0,44.0,0,3.3933333333333335,0.39333333333333353,0,2,313,2,2,3,59,10,1,0,0,1,1,2,0,2,1,-0.1746003631574832,1,-1,1,1
2025-10-21 15:20:33.120000+00:00,pfsense.home.arpa,0.0,86601,3,"ids, suricata",suricata: alert - suricata applayer detect protocol only one direction,json,/var/log/suricata/suricata_em044793/eve.json,nan,nan,0.0,,,,nan,nan,alert,dns,tcp,192.168.180.129,60700.0,202.12.27.33,53.0,3.0,suricata applayer detect protocol only one direction,generic protocol command decode,283.0,188.0,4.0,3.0,283188.0,0.0,,15,1,20,0,0,1,1,0,0,web,1,12.553869798239429,nan,0.0,7.0,0.5714285714285714,1,0,0,0,0,0,0,3,0,0,1,1,52,1,1,0,1,0,0,70,10,0,0,0,info,0,0,0,0.436,5,0.5,0,1.0,300,0,44.0,0,3.3933333333333335,0.39333333333333353,0,2,313,2,2,3,59,10,1,0,0,1,1,2,0,2,1,-0.3208436591900693,1,-1,1,1
2025-10-21 15:20:33.136000+00:00,pfsense.home.arpa,0.0,86601,3,"ids, suricata",suricata: alert - suricata applayer detect protocol only one direction,json,/var/log/suricata/suricata_em044793/eve.json,nan,nan,0.0,,,,nan,nan,alert,dns,tcp,192.168.180.129,30820.0,193.0.14.129,53.0,3.0,suricata applayer detect protocol only one direction,generic protocol command decode,369.0,1415.0,5.0,4.0,3691415.0,0.0,,15,1,20,0,0,1,1,0,0,web,0,15.121520682244807,nan,0.0,9.0,0.5555555555555556,1,0,0,0,0,0,0,3,0,0,1,1,52,1,1,0,1,0,0,70,10,0,0,0,info,0,0,0,0.016,6,0.6,0,1.0,300,0,44.0,0,3.3933333333333335,0.39333333333333353,0,2,313,2,2,3,59,10,1,0,0,1,1,2,0,2,-1,-0.4014512183503634,2,-1,1,-1
2025-10-21 15:20:33.155000+00:00,pfsense.home.arpa,0.0,86601,3,"ids, suricata",suricata: alert - suricata applayer detect protocol only one direction,json,/var/log/suricata/suricata_em044793/eve.json,nan,nan,0.0,,,,nan,nan,alert,dns,tcp,192.168.180.129,36338.0,199.7.91.13,53.0,3.0,suricata applayer detect protocol only one direction,generic protocol command decode,267.0,188.0,4.0,3.0,267188.0,0.0,,15,1,20,0,0,1,1,0,0,web,1,12.495711552132546,nan,0.0,7.0,0.5714285714285714,1,0,0,0,0,0,0,3,0,0,1,1,52,1,1,0,1,0,0,70,10,0,0,0,info,0,0,0,0.019,7,0.7,0,1.0,300,0,44.0,0,3.3933333333333335,0.39333333333333353,0,2,313,2,2,3,59,10,1,0,0,1,1,2,0,2,1,-0.12374317447247547,1,-1,1,1
